id,create_date,rent_price,deposit,floor,area_total,rooms,region,agent_fee,date_only,repair_type_original,renovation_cosmetic,renovation_design,renovation_euro,renovation_no,renovation_unknown,price_for_m2,is_luxury_by_region,month_deposit,deposit_group,is_high_floor,renovation_score,is_small,is_large,is_studio,is_family,is_expensive_region,area_expensive,rooms_scaled,floor_scaled,rooms_x_floor
1948,2021-12-04 06:25:58.952000+03:00,50000,50000.0,9,66.8,2,2,50.0,2021-12-04,cosmetic,1,0,0,0,0,748.5,0,1.0,1,0,0.0,0,0,0,0,0,0.0,0.3333333333333333,0.14814814814814814,0.04938271604938271
1953,2021-12-04 04:54:45.017000+03:00,26000,26000.0,5,26.0,0,2,70.0,2021-12-04,cosmetic,1,0,0,0,0,1000.0,1,1.0,0,0,0.0,1,0,1,0,0,0.0,0.0,0.07407407407407407,0.0
1960,2021-12-04 04:24:44.212000+03:00,35000,35000.0,1,56.0,2,2,50.0,2021-12-04,cosmetic,1,0,0,0,0,625.0,0,1.0,0,0,0.0,0,0,0,0,0,0.0,0.3333333333333333,0.0,0.0
1961,2021-12-04 04:23:54.464000+03:00,33200,0.0,16,37.2,1,2,50.0,2021-12-04,euro,0,0,1,0,0,892.47,1,0.0,0,0,0.4,1,0,1,0,0,0.0,0.16666666666666666,0.2777777777777778,0.046296296296296294
1962,2021-12-04 04:23:48.013000+03:00,35000,35000.0,4,42.0,3,2,50.0,2021-12-04,cosmetic,1,0,0,0,0,833.33,1,1.0,0,0,0.0,1,0,0,1,0,0.0,0.5,0.05555555555555555,0.027777777777777776
1963,2021-12-04 04:23:46.079000+03:00,35000,0.0,16,42.5,1,2,50.0,2021-12-04,euro,0,0,1,0,0,823.53,1,0.0,0,0,0.4,1,0,1,0,0,0.0,0.16666666666666666,0.2777777777777778,0.046296296296296294
1971,2021-12-04 04:17:25.831000+03:00,32400,0.0,14,33.8,1,2,50.0,2021-12-04,euro,0,0,1,0,0,958.58,1,0.0,0,0,0.4,1,0,1,0,0,0.0,0.16666666666666666,0.24074074074074073,0.040123456790123455
1977,2021-12-04 04:05:32.168000+03:00,30000,30000.0,5,30.0,0,2,50.0,2021-12-04,euro,0,0,1,0,0,1000.0,1,1.0,0,0,0.4,1,0,1,0,0,0.0,0.0,0.07407407407407407,0.0
1979,2021-12-04 04:02:20.476000+03:00,30000,30000.0,10,38.0,1,2,50.0,2021-12-04,euro,0,0,1,0,0,789.47,1,1.0,0,0,0.4,1,0,1,0,0,0.0,0.16666666666666666,0.16666666666666666,0.027777777777777776
1993,2021-12-04 03:06:49.152000+03:00,45000,50000.0,5,56.0,2,2,0.0,2021-12-04,design,0,1,0,0,0,803.57,1,1.1111111111111112,1,0,0.6,0,0,0,0,0,0.0,0.3333333333333333,0.07407407407407407,0.024691358024691357
1994,2021-12-04 03:01:30.521000+03:00,45000,45000.0,14,44.0,1,2,50.0,2021-12-04,design,0,1,0,0,0,1022.73,1,1.0,1,0,0.6,1,0,1,0,0,0.0,0.16666666666666666,0.24074074074074073,0.040123456790123455
1995,2021-12-04 03:01:02.715000+03:00,60000,60000.0,2,65.0,2,2,50.0,2021-12-04,unknown,0,0,0,0,1,923.08,1,1.0,2,0,0.0,0,0,0,0,0,0.0,0.3333333333333333,0.018518518518518517,0.006172839506172839
1996,2021-12-04 02:59:09.830000+03:00,45000,45000.0,15,70.0,2,2,0.0,2021-12-04,design,0,1,0,0,0,642.86,0,1.0,1,0,0.6,0,0,0,0,0,0.0,0.3333333333333333,0.2592592592592593,0.08641975308641976
1997,2021-12-04 02:57:58.406000+03:00,43000,1.0,2,28.0,1,2,0.0,2021-12-04,cosmetic,1,0,0,0,0,1535.71,1,2.325581395348837e-05,0,0,0.0,1,0,1,0,0,0.0,0.16666666666666666,0.018518518518518517,0.0030864197530864196
1998,2021-12-04 02:54:21.715000+03:00,50000,50000.0,11,65.0,2,2,50.0,2021-12-04,euro,0,0,1,0,0,769.23,0,1.0,1,0,0.4,0,0,0,0,0,0.0,0.3333333333333333,0.18518518518518517,0.06172839506172839
2000,2021-12-04 02:49:28.457000+03:00,43000,43000.0,5,63.0,2,2,0.0,2021-12-04,cosmetic,1,0,0,0,0,682.54,0,1.0,1,0,0.0,0,0,0,0,0,0.0,0.3333333333333333,0.07407407407407407,0.024691358024691357
2003,2021-12-04 02:33:39.688000+03:00,40000,40000.0,5,47.0,1,2,50.0,2021-12-04,unknown,0,0,0,0,1,851.06,1,1.0,1,0,0.0,1,0,1,0,0,0.0,0.16666666666666666,0.07407407407407407,0.012345679012345678
2017,2021-12-04 01:34:01.964000+03:00,22000,22000.0,2,20.0,0,2,100.0,2021-12-04,euro,0,0,1,0,0,1100.0,1,1.0,0,0,0.4,1,0,1,0,0,0.0,0.0,0.018518518518518517,0.0
2018,2021-12-04 01:32:05.832000+03:00,20000,10000.0,6,31.0,1,2,0.0,2021-12-04,cosmetic,1,0,0,0,0,645.16,0,0.5,0,0,0.0,1,0,1,0,0,0.0,0.16666666666666666,0.09259259259259259,0.015432098765432098
2020,2021-12-04 01:26:47.923000+03:00,20000,20000.0,4,31.0,1,2,0.0,2021-12-04,cosmetic,1,0,0,0,0,645.16,0,1.0,0,0,0.0,1,0,1,0,0,0.0,0.16666666666666666,0.05555555555555555,0.009259259259259259
2021,2021-12-04 01:25:44.480000+03:00,20000,20000.0,6,30.0,0,2,75.0,2021-12-04,cosmetic,1,0,0,0,0,666.67,0,1.0,0,0,0.0,1,0,1,0,0,0.0,0.0,0.09259259259259259,0.0
2024,2021-12-04 01:15:03.715000+03:00,30000,30000.0,15,37.0,1,2,0.0,2021-12-04,cosmetic,1,0,0,0,0,810.81,1,1.0,0,0,0.0,1,0,1,0,0,0.0,0.16666666666666666,0.2592592592592593,0.04320987654320988
2025,2021-12-04 01:14:40.947000+03:00,30000,30000.0,8,26.0,0,2,50.0,2021-12-04,euro,0,0,1,0,0,1153.85,1,1.0,0,0,0.4,1,0,1,0,0,0.0,0.0,0.12962962962962962,0.0
2026,2021-12-04 01:09:41.237000+03:00,28000,20000.0,6,44.0,1,2,0.0,2021-12-04,euro,0,0,1,0,0,636.36,0,0.7142857142857143,0,0,0.4,1,0,1,0,0,0.0,0.16666666666666666,0.09259259259259259,0.015432098765432098
2027,2021-12-04 01:08:25.959000+03:00,28000,20000.0,2,29.0,1,2,0.0,2021-12-04,cosmetic,1,0,0,0,0,965.52,1,0.7142857142857143,0,0,0.0,1,0,1,0,0,0.0,0.16666666666666666,0.018518518518518517,0.0030864197530864196
2033,2021-12-04 00:58:37.091000+03:00,27000,27000.0,8,36.0,1,2,50.0,2021-12-04,cosmetic,1,0,0,0,0,750.0,0,1.0,0,0,0.0,1,0,1,0,0,0.0,0.16666666666666666,0.12962962962962962,0.021604938271604937
2035,2021-12-04 00:56:54.230000+03:00,26000,26000.0,10,28.0,0,2,0.0,2021-12-04,euro,0,0,1,0,0,928.57,1,1.0,0,0,0.4,1,0,1,0,0,0.0,0.0,0.16666666666666666,0.0
2036,2021-12-04 00:56:52.990000+03:00,25000,13000.0,4,31.0,1,2,0.0,2021-12-04,euro,0,0,1,0,0,806.45,1,0.52,0,0,0.4,1,0,1,0,0,0.0,0.16666666666666666,0.05555555555555555,0.009259259259259259
2038,2021-12-04 00:56:15.205000+03:00,26000,26000.0,5,42.0,1,2,50.0,2021-12-04,euro,0,0,1,0,0,619.05,0,1.0,0,0,0.4,1,0,1,0,0,0.0,0.16666666666666666,0.07407407407407407,0.012345679012345678
2041,2021-12-04 00:53:02.373000+03:00,25000,25000.0,8,33.0,1,2,50.0,2021-12-04,cosmetic,1,0,0,0,0,757.58,0,1.0,0,0,0.0,1,0,1,0,0,0.0,0.16666666666666666,0.12962962962962962,0.021604938271604937
2042,2021-12-04 00:52:42.460000+03:00,25000,25000.0,14,35.0,1,2,0.0,2021-12-04,cosmetic,1,0,0,0,0,714.29,0,1.0,0,0,0.0,1,0,1,0,0,0.0,0.16666666666666666,0.24074074074074073,0.040123456790123455
2043,2021-12-04 00:52:34.199000+03:00,25000,25000.0,6,58.0,2,2,50.0,2021-12-04,cosmetic,1,0,0,0,0,431.03,0,1.0,0,0,0.0,0,0,0,0,0,0.0,0.3333333333333333,0.09259259259259259,0.030864197530864196
2052,2021-12-04 00:46:57.119000+03:00,25000,25000.0,4,55.0,2,2,50.0,2021-12-04,cosmetic,1,0,0,0,0,454.55,0,1.0,0,0,0.0,0,0,0,0,0,0.0,0.3333333333333333,0.05555555555555555,0.018518518518518517
2053,2021-12-04 00:46:41.499000+03:00,25000,25000.0,4,30.0,0,2,50.0,2021-12-04,euro,0,0,1,0,0,833.33,1,1.0,0,0,0.4,1,0,1,0,0,0.0,0.0,0.05555555555555555,0.0
2056,2021-12-04 00:41:36.810000+03:00,40000,40000.0,2,55.0,2,2,50.0,2021-12-04,euro,0,0,1,0,0,727.27,0,1.0,1,0,0.4,0,0,0,0,0,0.0,0.3333333333333333,0.018518518518518517,0.006172839506172839
2058,2021-12-04 00:39:53.075000+03:00,40000,40000.0,12,65.0,2,2,100.0,2021-12-04,cosmetic,1,0,0,0,0,615.38,0,1.0,1,0,0.0,0,0,0,0,0,0.0,0.3333333333333333,0.2037037037037037,0.06790123456790123
2059,2021-12-04 00:38:14.493000+03:00,38000,38000.0,21,42.0,1,2,40.0,2021-12-04,cosmetic,1,0,0,0,0,904.76,1,1.0,1,0,0.0,1,0,1,0,0,0.0,0.16666666666666666,0.37037037037037035,0.06172839506172839
2062,2021-12-04 00:34:05.422000+03:00,35000,35000.0,3,38.0,1,2,50.0,2021-12-04,cosmetic,1,0,0,0,0,921.05,1,1.0,0,0,0.0,1,0,1,0,0,0.0,0.16666666666666666,0.037037037037037035,0.006172839506172839
2063,2021-12-04 00:34:02.231000+03:00,35000,35000.0,2,55.0,2,2,60.0,2021-12-04,euro,0,0,1,0,0,636.36,0,1.0,0,0,0.4,0,0,0,0,0,0.0,0.3333333333333333,0.018518518518518517,0.006172839506172839
2066,2021-12-04 00:32:38.147000+03:00,35000,35000.0,22,39.0,1,2,50.0,2021-12-04,euro,0,0,1,0,0,897.44,1,1.0,0,0,0.4,1,0,1,0,0,0.0,0.16666666666666666,0.38888888888888884,0.0648148148148148
2067,2021-12-04 00:32:37.322000+03:00,35000,35000.0,7,50.0,2,2,50.0,2021-12-04,unknown,0,0,0,0,1,700.0,0,1.0,0,0,0.0,1,0,0,0,0,0.0,0.3333333333333333,0.1111111111111111,0.037037037037037035
2068,2021-12-04 00:32:23.418000+03:00,35000,35000.0,2,31.0,0,2,50.0,2021-12-04,unknown,0,0,0,0,1,1129.03,1,1.0,0,0,0.0,1,0,1,0,0,0.0,0.0,0.018518518518518517,0.0
2069,2021-12-04 00:32:21.854000+03:00,35000,35000.0,7,50.0,2,2,50.0,2021-12-04,euro,0,0,1,0,0,700.0,0,1.0,0,0,0.4,1,0,0,0,0,0.0,0.3333333333333333,0.1111111111111111,0.037037037037037035
2077,2021-12-04 00:30:15.419000+03:00,34000,30000.0,9,34.0,1,2,0.0,2021-12-04,design,0,1,0,0,0,1000.0,1,0.8823529411764706,0,0,0.6,1,0,1,0,0,0.0,0.16666666666666666,0.14814814814814814,0.024691358024691357
2078,2021-12-04 00:29:42.747000+03:00,33000,33000.0,23,38.0,1,2,0.0,2021-12-04,cosmetic,1,0,0,0,0,868.42,1,1.0,0,0,0.0,1,0,1,0,0,0.0,0.16666666666666666,0.40740740740740744,0.06790123456790123
2085,2021-12-04 00:26:33.012000+03:00,32000,32000.0,6,30.0,1,2,50.0,2021-12-04,euro,0,0,1,0,0,1066.67,1,1.0,0,0,0.4,1,0,1,0,0,0.0,0.16666666666666666,0.09259259259259259,0.015432098765432098
2087,2021-12-04 00:23:45.658000+03:00,30000,25000.0,4,43.0,2,2,0.0,2021-12-04,cosmetic,1,0,0,0,0,697.67,0,0.8333333333333334,0,0,0.0,1,0,0,0,0,0.0,0.3333333333333333,0.05555555555555555,0.018518518518518517
2088,2021-12-04 00:23:43.414000+03:00,30000,30000.0,6,36.0,1,2,0.0,2021-12-04,euro,0,0,1,0,0,833.33,1,1.0,0,0,0.4,1,0,1,0,0,0.0,0.16666666666666666,0.09259259259259259,0.015432098765432098
2089,2021-12-04 00:23:42.572000+03:00,29000,29000.0,4,48.0,2,2,0.0,2021-12-04,cosmetic,1,0,0,0,0,604.17,0,1.0,0,0,0.0,1,0,0,0,0,0.0,0.3333333333333333,0.05555555555555555,0.018518518518518517
2092,2021-12-04 00:21:56.312000+03:00,35000,35000.0,12,38.0,1,2,0.0,2021-12-04,design,0,1,0,0,0,921.05,1,1.0,0,0,0.6,1,0,1,0,0,0.0,0.16666666666666666,0.2037037037037037,0.033950617283950615
2093,2021-12-04 00:21:40.177000+03:00,30000,30000.0,6,40.0,1,2,0.0,2021-12-04,euro,0,0,1,0,0,750.0,0,1.0,0,0,0.4,1,0,1,0,0,0.0,0.16666666666666666,0.09259259259259259,0.015432098765432098
2097,2021-12-04 00:21:24.774000+03:00,30000,30000.0,7,42.0,1,2,50.0,2021-12-04,euro,0,0,1,0,0,714.29,0,1.0,0,0,0.4,1,0,1,0,0,0.0,0.16666666666666666,0.1111111111111111,0.018518518518518517
2101,2021-12-04 00:20:00.675000+03:00,29000,29000.0,4,46.2,2,2,0.0,2021-12-04,euro,0,0,1,0,0,627.71,0,1.0,0,0,0.4,1,0,0,0,0,0.0,0.3333333333333333,0.05555555555555555,0.018518518518518517
2102,2021-12-04 00:19:59.137000+03:00,30000,30000.0,8,43.0,1,2,50.0,2021-12-04,cosmetic,1,0,0,0,0,697.67,0,1.0,0,0,0.0,1,0,1,0,0,0.0,0.16666666666666666,0.12962962962962962,0.021604938271604937
2115,2021-12-04 00:00:34.605000+03:00,110000,55000.0,3,200.0,6,2,50.0,2021-12-04,euro,0,0,1,0,0,550.0,0,0.5,2,0,0.4,0,1,0,1,0,0.0,1.0,0.037037037037037035,0.037037037037037035
2135,2021-12-03 23:07:30.655000+03:00,20000,20000.0,9,37.0,1,2,50.0,2021-12-03,cosmetic,1,0,0,0,0,540.54,0,1.0,0,0,0.0,1,0,1,0,0,0.0,0.16666666666666666,0.14814814814814814,0.024691358024691357
2137,2021-12-03 23:06:23.532000+03:00,20000,20000.0,6,31.0,1,2,50.0,2021-12-03,cosmetic,1,0,0,0,0,645.16,0,1.0,0,0,0.0,1,0,1,0,0,0.0,0.16666666666666666,0.09259259259259259,0.015432098765432098
2140,2021-12-03 23:03:59.623000+03:00,18000,9000.0,3,36.0,1,2,80.0,2021-12-03,cosmetic,1,0,0,0,0,500.0,0,0.5,0,0,0.0,1,0,1,0,0,0.0,0.16666666666666666,0.037037037037037035,0.006172839506172839
2142,2021-12-03 23:02:11.728000+03:00,15000,5000.0,3,18.0,1,2,67.0,2021-12-03,cosmetic,1,0,0,0,0,833.33,1,0.3333333333333333,0,0,0.0,1,0,1,0,0,0.0,0.16666666666666666,0.037037037037037035,0.006172839506172839
2143,2021-12-03 22:59:52.314000+03:00,90000,90000.0,3,65.0,2,2,65.0,2021-12-03,cosmetic,1,0,0,0,0,1384.62,1,1.0,2,0,0.0,0,0,0,0,0,0.0,0.3333333333333333,0.037037037037037035,0.012345679012345678
2145,2021-12-03 22:53:05.852000+03:00,42000,42000.0,4,34.0,1,2,0.0,2021-12-03,euro,0,0,1,0,0,1235.29,1,1.0,1,0,0.4,1,0,1,0,0,0.0,0.16666666666666666,0.05555555555555555,0.009259259259259259
2146,2021-12-03 22:50:59.361000+03:00,37000,20000.0,2,48.0,2,2,50.0,2021-12-03,cosmetic,1,0,0,0,0,770.83,0,0.5405405405405406,0,0,0.0,1,0,0,0,0,0.0,0.3333333333333333,0.018518518518518517,0.006172839506172839
2149,2021-12-03 22:47:32.233000+03:00,35000,35000.0,4,52.0,2,2,50.0,2021-12-03,euro,0,0,1,0,0,673.08,0,1.0,0,0,0.4,0,0,0,0,0,0.0,0.3333333333333333,0.05555555555555555,0.018518518518518517
2160,2021-12-03 22:33:10.623000+03:00,16000,16000.0,7,39.0,1,2,100.0,2021-12-03,cosmetic,1,0,0,0,0,410.26,0,1.0,0,0,0.0,1,0,1,0,0,0.0,0.16666666666666666,0.1111111111111111,0.018518518518518517
2171,2021-12-03 22:17:40.823000+03:00,25000,30000.0,9,26.0,0,2,0.0,2021-12-03,design,0,1,0,0,0,961.54,1,1.2,0,0,0.6,1,0,1,0,0,0.0,0.0,0.14814814814814814,0.0
2181,2021-12-03 22:11:52.127000+03:00,23000,23000.0,3,35.0,1,2,0.0,2021-12-03,euro,0,0,1,0,0,657.14,0,1.0,0,0,0.4,1,0,1,0,0,0.0,0.16666666666666666,0.037037037037037035,0.006172839506172839
2182,2021-12-03 22:11:50.853000+03:00,23000,11500.0,2,20.0,0,2,70.0,2021-12-03,cosmetic,1,0,0,0,0,1150.0,1,0.5,0,0,0.0,1,0,1,0,0,0.0,0.0,0.018518518518518517,0.0
2183,2021-12-03 22:11:09.864000+03:00,23000,23000.0,20,26.0,0,2,0.0,2021-12-03,cosmetic,1,0,0,0,0,884.62,1,1.0,0,0,0.0,1,0,1,0,0,0.0,0.0,0.35185185185185186,0.0
2184,2021-12-03 22:10:42.820000+03:00,23000,23000.0,9,25.0,1,2,50.0,2021-12-03,design,0,1,0,0,0,920.0,1,1.0,0,0,0.6,1,0,1,0,0,0.0,0.16666666666666666,0.14814814814814814,0.024691358024691357
2186,2021-12-03 22:08:43.915000+03:00,22000,22000.0,11,30.0,0,2,50.0,2021-12-03,euro,0,0,1,0,0,733.33,0,1.0,0,0,0.4,1,0,1,0,0,0.0,0.0,0.18518518518518517,0.0
2187,2021-12-03 22:08:43.487000+03:00,75000,75000.0,3,92.0,3,2,30.0,2021-12-03,design,0,1,0,0,0,815.22,1,1.0,2,0,0.6,0,0,0,1,0,0.0,0.5,0.037037037037037035,0.018518518518518517
2188,2021-12-03 22:07:24.723000+03:00,21500,0.0,13,27.0,0,2,0.0,2021-12-03,euro,0,0,1,0,0,796.3,1,0.0,0,0,0.4,1,0,1,0,0,0.0,0.0,0.2222222222222222,0.0
2189,2021-12-03 22:06:00.223000+03:00,20000,20000.0,10,36.0,1,2,0.0,2021-12-03,euro,0,0,1,0,0,555.56,0,1.0,0,0,0.4,1,0,1,0,0,0.0,0.16666666666666666,0.16666666666666666,0.027777777777777776
2192,2021-12-03 22:05:06.175000+03:00,20000,10000.0,7,21.0,1,2,0.0,2021-12-03,euro,0,0,1,0,0,952.38,1,0.5,0,0,0.4,1,0,1,0,0,0.0,0.16666666666666666,0.1111111111111111,0.018518518518518517
2193,2021-12-03 22:04:02.863000+03:00,65000,65000.0,8,71.0,2,2,50.0,2021-12-03,euro,0,0,1,0,0,915.49,1,1.0,2,0,0.4,0,0,0,0,0,0.0,0.3333333333333333,0.12962962962962962,0.043209876543209874
2195,2021-12-03 22:02:34.620000+03:00,60000,65800.0,6,83.4,3,2,10.0,2021-12-03,euro,0,0,1,0,0,719.42,0,1.0966666666666667,2,0,0.4,0,0,0,1,0,0.0,0.5,0.09259259259259259,0.046296296296296294
2197,2021-12-03 21:44:31.214000+03:00,30000,30000.0,6,31.0,1,2,0.0,2021-12-03,euro,0,0,1,0,0,967.74,1,1.0,0,0,0.4,1,0,1,0,0,0.0,0.16666666666666666,0.09259259259259259,0.015432098765432098
2198,2021-12-03 21:38:58.250000+03:00,28000,28000.0,12,40.0,1,2,50.0,2021-12-03,cosmetic,1,0,0,0,0,700.0,0,1.0,0,0,0.0,1,0,1,0,0,0.0,0.16666666666666666,0.2037037037037037,0.033950617283950615
2199,2021-12-03 21:38:41.919000+03:00,28000,28000.0,15,40.0,1,2,0.0,2021-12-03,cosmetic,1,0,0,0,0,700.0,0,1.0,0,0,0.0,1,0,1,0,0,0.0,0.16666666666666666,0.2592592592592593,0.04320987654320988
2200,2021-12-03 21:37:56.554000+03:00,28000,28000.0,11,56.0,2,2,0.0,2021-12-03,euro,0,0,1,0,0,500.0,0,1.0,0,0,0.4,0,0,0,0,0,0.0,0.3333333333333333,0.18518518518518517,0.06172839506172839
2201,2021-12-03 21:37:18.139000+03:00,28000,28000.0,2,45.0,2,2,0.0,2021-12-03,unknown,0,0,0,0,1,622.22,0,1.0,0,0,0.0,1,0,0,0,0,0.0,0.3333333333333333,0.018518518518518517,0.006172839506172839
2202,2021-12-03 21:36:00.808000+03:00,27000,13000.0,20,49.0,2,2,0.0,2021-12-03,design,0,1,0,0,0,551.02,0,0.48148148148148145,0,0,0.6,1,0,0,0,0,0.0,0.3333333333333333,0.35185185185185186,0.11728395061728394
2203,2021-12-03 21:35:11.661000+03:00,27000,27000.0,2,38.0,1,2,0.0,2021-12-03,cosmetic,1,0,0,0,0,710.53,0,1.0,0,0,0.0,1,0,1,0,0,0.0,0.16666666666666666,0.018518518518518517,0.0030864197530864196
2204,2021-12-03 21:34:59.133000+03:00,26900,0.0,6,25.0,0,2,0.0,2021-12-03,euro,0,0,1,0,0,1076.0,1,0.0,0,0,0.4,1,0,1,0,0,0.0,0.0,0.09259259259259259,0.0
2205,2021-12-03 21:34:20.870000+03:00,25000,27000.0,15,45.0,1,2,80.0,2021-12-03,cosmetic,1,0,0,0,0,555.56,0,1.08,0,0,0.0,1,0,1,0,0,0.0,0.16666666666666666,0.2592592592592593,0.04320987654320988
2206,2021-12-03 21:32:37.827000+03:00,26000,20000.0,14,28.0,0,2,0.0,2021-12-03,cosmetic,1,0,0,0,0,928.57,1,0.7692307692307693,0,0,0.0,1,0,1,0,0,0.0,0.0,0.24074074074074073,0.0
2208,2021-12-03 21:32:27.485000+03:00,26000,26000.0,2,33.0,1,2,50.0,2021-12-03,euro,0,0,1,0,0,787.88,1,1.0,0,0,0.4,1,0,1,0,0,0.0,0.16666666666666666,0.018518518518518517,0.0030864197530864196
2213,2021-12-03 21:30:39.905000+03:00,25000,25000.0,10,35.0,1,2,0.0,2021-12-03,cosmetic,1,0,0,0,0,714.29,0,1.0,0,0,0.0,1,0,1,0,0,0.0,0.16666666666666666,0.16666666666666666,0.027777777777777776
2215,2021-12-03 21:29:27.753000+03:00,25000,12500.0,3,26.0,0,2,40.0,2021-12-03,euro,0,0,1,0,0,961.54,1,0.5,0,0,0.4,1,0,1,0,0,0.0,0.0,0.037037037037037035,0.0
2219,2021-12-03 21:28:05.992000+03:00,25000,25000.0,3,45.0,2,2,0.0,2021-12-03,no,0,0,0,1,0,555.56,0,1.0,0,0,0.0,1,0,0,0,0,0.0,0.3333333333333333,0.037037037037037035,0.012345679012345678
2238,2021-12-03 21:13:30.465000+03:00,40000,40000.0,14,43.0,1,2,50.0,2021-12-03,cosmetic,1,0,0,0,0,930.23,1,1.0,1,0,0.0,1,0,1,0,0,0.0,0.16666666666666666,0.24074074074074073,0.040123456790123455
2239,2021-12-03 21:13:10.141000+03:00,40000,40000.0,9,40.0,1,2,50.0,2021-12-03,design,0,1,0,0,0,1000.0,1,1.0,1,0,0.6,1,0,1,0,0,0.0,0.16666666666666666,0.14814814814814814,0.024691358024691357
2240,2021-12-03 21:12:50.485000+03:00,40000,40000.0,3,35.0,1,2,50.0,2021-12-03,euro,0,0,1,0,0,1142.86,1,1.0,1,0,0.4,1,0,1,0,0,0.0,0.16666666666666666,0.037037037037037035,0.006172839506172839
2242,2021-12-03 21:09:50.038000+03:00,37000,37000.0,5,52.0,2,2,0.0,2021-12-03,euro,0,0,1,0,0,711.54,0,1.0,1,0,0.4,0,0,0,0,0,0.0,0.3333333333333333,0.07407407407407407,0.024691358024691357
2243,2021-12-03 21:09:27.121000+03:00,38000,38000.0,3,23.0,0,2,50.0,2021-12-03,design,0,1,0,0,0,1652.17,1,1.0,1,0,0.6,1,0,1,0,0,0.0,0.0,0.037037037037037035,0.0
2244,2021-12-03 21:09:19.912000+03:00,37000,37000.0,1,64.0,3,2,60.0,2021-12-03,cosmetic,1,0,0,0,0,578.12,0,1.0,1,0,0.0,0,0,0,1,0,0.0,0.5,0.0,0.0
2248,2021-12-03 21:04:52.067000+03:00,36000,36000.0,5,40.0,1,2,0.0,2021-12-03,design,0,1,0,0,0,900.0,1,1.0,1,0,0.6,1,0,1,0,0,0.0,0.16666666666666666,0.07407407407407407,0.012345679012345678
2249,2021-12-03 21:04:33.838000+03:00,35000,35000.0,13,70.0,3,2,1.0,2021-12-03,euro,0,0,1,0,0,500.0,0,1.0,0,0,0.4,0,0,0,1,0,0.0,0.5,0.2222222222222222,0.1111111111111111
2253,2021-12-03 21:02:28.718000+03:00,35000,35000.0,3,48.0,1,2,0.0,2021-12-03,euro,0,0,1,0,0,729.17,0,1.0,0,0,0.4,1,0,1,0,0,0.0,0.16666666666666666,0.037037037037037035,0.006172839506172839
2254,2021-12-03 21:02:27.334000+03:00,35000,35000.0,7,48.0,2,2,0.0,2021-12-03,cosmetic,1,0,0,0,0,729.17,0,1.0,0,0,0.0,1,0,0,0,0,0.0,0.3333333333333333,0.1111111111111111,0.037037037037037035
2255,2021-12-03 21:01:26.045000+03:00,35000,35000.0,3,45.0,2,2,50.0,2021-12-03,unknown,0,0,0,0,1,777.78,1,1.0,0,0,0.0,1,0,0,0,0,0.0,0.3333333333333333,0.037037037037037035,0.012345679012345678
2258,2021-12-03 20:59:22.554000+03:00,33000,33000.0,8,39.0,1,2,35.0,2021-12-03,euro,0,0,1,0,0,846.15,1,1.0,0,0,0.4,1,0,1,0,0,0.0,0.16666666666666666,0.12962962962962962,0.021604938271604937
2260,2021-12-03 20:58:24.092000+03:00,33000,33000.0,20,29.0,0,2,0.0,2021-12-03,design,0,1,0,0,0,1137.93,1,1.0,0,0,0.6,1,0,1,0,0,0.0,0.0,0.35185185185185186,0.0
2261,2021-12-03 20:58:01.212000+03:00,34000,34000.0,2,58.0,2,2,100.0,2021-12-03,cosmetic,1,0,0,0,0,586.21,0,1.0,0,0,0.0,0,0,0,0,0,0.0,0.3333333333333333,0.018518518518518517,0.006172839506172839
2275,2021-12-03 20:51:50.475000+03:00,32000,32000.0,11,49.0,2,2,0.0,2021-12-03,euro,0,0,1,0,0,653.06,0,1.0,0,0,0.4,1,0,0,0,0,0.0,0.3333333333333333,0.18518518518518517,0.06172839506172839
2276,2021-12-03 20:51:35.323000+03:00,28000,32000.0,15,42.0,1,2,0.0,2021-12-03,euro,0,0,1,0,0,666.67,0,1.1428571428571428,0,0,0.4,1,0,1,0,0,0.0,0.16666666666666666,0.2592592592592593,0.04320987654320988
2277,2021-12-03 20:51:13.366000+03:00,31000,31000.0,10,63.0,2,2,50.0,2021-12-03,unknown,0,0,0,0,1,492.06,0,1.0,0,0,0.0,0,0,0,0,0,0.0,0.3333333333333333,0.16666666666666666,0.05555555555555555
2282,2021-12-03 20:48:48.362000+03:00,29000,29000.0,12,54.0,1,2,80.0,2021-12-03,euro,0,0,1,0,0,537.04,0,1.0,0,0,0.4,0,0,1,0,0,0.0,0.16666666666666666,0.2037037037037037,0.033950617283950615
2288,2021-12-03 20:46:52.630000+03:00,30000,0.0,1,15.0,0,2,0.0,2021-12-03,euro,0,0,1,0,0,2000.0,1,0.0,0,0,0.4,1,0,1,0,0,0.0,0.0,0.0,0.0
2289,2021-12-03 20:46:44.649000+03:00,29000,0.0,1,13.0,0,2,0.0,2021-12-03,cosmetic,1,0,0,0,0,2230.77,1,0.0,0,0,0.0,1,0,1,0,0,0.0,0.0,0.0,0.0
2291,2021-12-03 20:45:40.057000+03:00,30000,30000.0,16,64.0,2,2,50.0,2021-12-03,euro,0,0,1,0,0,468.75,0,1.0,0,0,0.4,0,0,0,0,0,0.0,0.3333333333333333,0.2777777777777778,0.09259259259259259
